LabID,ScatID,curated_species,common_name,broadtax,broadtax1,genus,family,order,species,host,site,guessed_sp,target,lon,lat,SampleSet
DCC2,D.06.19.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC2,D.06.19.23.C2,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,coyote,No,-120.45741,34.44566,GL
DCC3,D.06.19.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4568,34.44932,GL
DCC3,D.06.19.23.C3,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,-120.4568,34.44932,GL
DCC3,D.06.19.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4568,34.44932,GL
DCC3,D.06.19.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4568,34.44932,GL
DCC3,D.06.19.23.C3,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,-120.4568,34.44932,GL
DCC5,D.06.19.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.46828,34.4678,GL
DCC5,D.06.19.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.46828,34.4678,GL
DCC5,D.06.19.23.C5,Zalophus californianus,california sea lion,California sea lion,California sea lion,Zalophus,Otariidae,Carnivora,californianus,no,Dangermond,coyote,No,-120.46828,34.4678,GL
DCC5,D.06.19.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.46828,34.4678,GL
DCC6,D.06.19.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DCC6,D.06.19.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DCC6,D.06.19.23.C6,Stenopelmatus sp,cricket,Small rodent,Small rodent,Stenopelmatus,Stenopelmatidae,Orthoptera,NA,no,Dangermond,coyote,No,NA,NA,GL
DCC6,D.06.19.23.C6,Stenopelmatus sp,cricket,Terrestrial insect,Terrestrial insect,Stenopelmatus,Stenopelmatidae,Orthoptera,NA,no,Dangermond,coyote,No,NA,NA,GL
DCC6,D.06.19.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DCC7,D.06.19.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.47548,34.48069,GL
DCC7,D.06.19.23.C7,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.47548,34.48069,GL
DCC7,D.06.19.23.C7,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.47548,34.48069,GL
DCC7,D.06.19.23.C7,Dipodomys heermanni,heerman's kangaroo rat,Small rodent,Small rodent,Dipodomys,Heteromyidae,Rodentia,heermanni,no,Dangermond,coyote,No,-120.47548,34.48069,GL
DCC7,D.06.19.23.C7,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.47548,34.48069,GL
DCC7,D.06.19.23.C7,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.47548,34.48069,GL
DCC8,D.06.19.23.C8,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.48186,34.48438,GL
DCC8,D.06.19.23.C8,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.48186,34.48438,GL
DCF1,D.06.19.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Neotoma sp,woodrat,Small rodent,Small rodent,Neotoma,Cricetidae,Rodentia,NA,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,fox,No,-120.4466,34.45184,GL
DCF1,D.06.19.23.F1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,fox,target,-120.4466,34.45184,GL
DDB1,D.06.25.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4529792,34.44596912,GL
DDB1,D.06.25.23.B1,Urile penicillatus,brandt's cormorant,Brandt's cormorant,Brandt's cormorant,Urile,Phalacrocoracidae,Suliformes,penicillatus,no,Dangermond,bobcat,No,-120.4529792,34.44596912,GL
DDB1,D.06.25.23.B1,Urile pelagicus,pelagic cormorant,Pelagic cormorant,Pelagic cormorant,Urile,Phalacrocoracidae,Suliformes,pelagicus,no,Dangermond,bobcat,No,-120.4529792,34.44596912,GL
DDB1,D.06.25.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4529792,34.44596912,GL
DDB1,D.06.25.23.B1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4529792,34.44596912,GL
DDB2,D.06.25.23.B2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4440237,34.45164362,GL
DDB2,D.06.25.23.B2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4440237,34.45164362,GL
DDB2,D.06.25.23.B2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4440237,34.45164362,GL
DDB2,D.06.25.23.B2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,bobcat,No,-120.4440237,34.45164362,GL
DDB2,D.06.25.23.B2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4440237,34.45164362,GL
DDB3,D.06.25.23.B3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4195505,34.45328838,GL
DDB3,D.06.25.23.B3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4195505,34.45328838,GL
DDB3,D.06.25.23.B3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,-120.4195505,34.45328838,GL
DDB3,D.06.25.23.B3,Zalophus californianus,california sea lion,California sea lion,California sea lion,Zalophus,Otariidae,Carnivora,californianus,no,Dangermond,bobcat,No,-120.4195505,34.45328838,GL
DDB3,D.06.25.23.B3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4195505,34.45328838,GL
DDB3,D.06.25.23.B3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,-120.4195505,34.45328838,GL
DDB4,D.06.25.23.B4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,NA,NA,GL
DDB4,D.06.25.23.B4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,NA,NA,GL
DDB4,D.06.25.23.B4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,NA,NA,GL
DDB4,D.06.25.23.B4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,NA,NA,GL
DDB4,D.06.25.23.B4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,bobcat,No,NA,NA,GL
DDB4,D.06.25.23.B4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,NA,NA,GL
DDB4,D.06.25.23.B4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,bobcat,target,NA,NA,GL
DDC1,D.06.25.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,NA,NA,GL
DDC1,D.06.25.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC1,D.06.25.23.C1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,NA,NA,GL
DDC1,D.06.25.23.C1,Elgaria multicarinata,california alligator lizard,Reptile,Reptile/amphibian,Elgaria,Anguidae,Squamata,multicarinata,no,Dangermond,coyote,No,NA,NA,GL
DDC1,D.06.25.23.C1,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC1,D.06.25.23.C1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,NA,NA,GL
DDC1,D.06.25.23.C1,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,NA,NA,GL
DDC1,D.06.25.23.C1,Bos taurus,domestic cattle,Cattle,Cattle,Bos,Bovidae,Artiodactyla,taurus,no,Dangermond,coyote,No,NA,NA,GL
DDC10,D.06.25.23.C10,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC10,D.06.25.23.C10,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC10,D.06.25.23.C10,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,NA,NA,GL
DDC10,D.06.25.23.C10,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,NA,NA,GL
DDC10,D.06.25.23.C10,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC12,D.06.25.23.C12,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC12,D.06.25.23.C12,Zalophus californianus,california sea lion,California sea lion,California sea lion,Zalophus,Otariidae,Carnivora,californianus,no,Dangermond,coyote,No,NA,NA,GL
DDC12,D.06.25.23.C12,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC12,D.06.25.23.C12,Zalophus californianus,california sea lion,California sea lion,California sea lion,Zalophus,Otariidae,Carnivora,californianus,no,Dangermond,coyote,No,NA,NA,GL
DDC12,D.06.25.23.C12,Pituophis catenifer,gopher snake,Reptile,Reptile/amphibian,Pituophis,Colubridae,Squamata,catenifer,no,Dangermond,coyote,No,NA,NA,GL
DDC12,D.06.25.23.C12,Zalophus californianus,california sea lion,California sea lion,California sea lion,Zalophus,Otariidae,Carnivora,californianus,no,Dangermond,coyote,No,NA,NA,GL
DDC12,D.06.25.23.C12,Pituophis catenifer,gopher snake,Reptile,Reptile/amphibian,Pituophis,Colubridae,Squamata,catenifer,no,Dangermond,coyote,No,NA,NA,GL
DDC12,D.06.25.23.C12,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC13,D.06.25.23.C13,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC13,D.06.25.23.C13,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DDC13,D.06.25.23.C13,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DDC13,D.06.25.23.C13,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC13,D.06.25.23.C13,Elgaria multicarinata,california alligator lizard,Reptile,Reptile/amphibian,Elgaria,Anguidae,Squamata,multicarinata,no,Dangermond,coyote,No,NA,NA,GL
DDC15,D.06.25.23.C15,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC15,D.06.25.23.C15,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DDC15,D.06.25.23.C15,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,NA,NA,GL
DDC15,D.06.25.23.C15,Sylvilagus bachmani,brush rabbit,Brush rabbit,Brush rabbit,Sylvilagus,Leporidae,Lagomorpha,bachmani,no,Dangermond,coyote,No,NA,NA,GL
DDC15,D.06.25.23.C15,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC2,D.06.25.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Sus scrofa,wild boar,Wild boar,Wild boar,Sus,Suidae,Artiodactyla,scrofa,Wild boar,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Lynx rufus,bobcat,Bobcat,Bobcat,Lynx,Felidae,Carnivora,rufus,Bobcat,Dangermond,coyote,target,-120.445001,34.45123476,GL
DDC2,D.06.25.23.C2,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.445001,34.45123476,GL
DDC3,D.06.25.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Reithrodontomys megalotis,western harvest mouse,Small rodent,Small rodent,Reithrodontomys,Cricetidae,Rodentia,megalotis,no,Dangermond,coyote,No,-120.4454191,34.45158411,GL
DDC3,D.06.25.23.C3,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4454191,34.45158411,GL
DDC4,D.06.25.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Thomomys bottae,botta's pocket gopher,Small rodent,Small rodent,Thomomys,Geomyidae,Rodentia,bottae,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC4,D.06.25.23.C4,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.447627,34.45149573,GL
DDC5,D.06.25.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC5,D.06.25.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC5,D.06.25.23.C5,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,NA,NA,GL
DDC5,D.06.25.23.C5,Elgaria multicarinata,california alligator lizard,Reptile,Reptile/amphibian,Elgaria,Anguidae,Squamata,multicarinata,no,Dangermond,coyote,No,NA,NA,GL
DDC5,D.06.25.23.C5,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,NA,NA,GL
DDC6,D.06.25.23.C6,Canis latrans,coyote,Coyote,Coyote,Canis,Canidae,Carnivora,latrans,Coyote,Dangermond,coyote,target,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Microtus californicus,california vole,Small rodent,Small rodent,Microtus,Cricetidae,Rodentia,californicus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
DDC6,D.06.25.23.C6,Peromyscus maniculatus,deer mouse,Small rodent,Small rodent,Peromyscus,Cricetidae,Rodentia,maniculatus,no,Dangermond,coyote,No,-120.4664817,34.46944833,GL
